0.041888,0.041876,0.000000,0.041876
0.083776,0.083678,0.000000,0.083678
0.125664,0.125333,0.000000,0.125333
0.167552,0.166769,0.000000,0.166769
0.209440,0.207912,0.000000,0.207912
0.251327,0.248690,0.000000,0.248690
0.293215,0.289032,0.000000,0.289032
0.335103,0.328867,0.000000,0.328867
0.376991,0.368125,0.000000,0.368125
0.418879,0.406737,0.000000,0.406737
0.460767,0.444635,0.000000,0.444635
0.502655,0.481754,0.000000,0.481754
0.544543,0.518027,0.000000,0.518027
0.586431,0.553392,0.000000,0.553392
0.628319,0.587785,0.000000,0.587785
0.670206,0.621148,0.000000,0.621148
0.712094,0.653421,0.000000,0.653421
0.753982,0.684547,0.000000,0.684547
0.795870,0.714473,0.000000,0.714473
0.837758,0.743145,0.000000,0.743145
0.879646,0.770513,0.000000,0.770513
0.921534,0.796530,0.000000,0.796530
0.963422,0.821149,0.000000,0.821149
1.005310,0.844328,0.000000,0.844328
1.047198,0.866025,0.000000,0.866025
1.089085,0.886204,0.000000,0.886204
1.130973,0.904827,0.000000,0.904827
1.172861,0.921863,0.000000,0.921863
1.214749,0.937282,0.000000,0.937282
1.256637,0.951057,0.000000,0.951057
1.298525,0.963163,0.000000,0.963163
1.340413,0.973579,0.000000,0.973579
1.382301,0.982287,0.000000,0.982287
1.424189,0.989272,0.000000,0.989272
1.466077,0.994522,0.000000,0.994522
1.507964,0.998027,0.000000,0.998027
1.549852,0.999781,0.000000,0.999781
1.591740,0.999781,0.000000,0.999781
1.633628,0.998027,0.000000,0.998027
1.675516,0.994522,0.000000,0.994522
1.717404,0.989272,0.000000,0.989272
1.759292,0.982287,0.000000,0.982287
1.801180,0.973579,0.000000,0.973579
1.843068,0.963163,0.000000,0.963163
1.884956,0.951056,0.000000,0.951056
1.926844,0.937282,0.000000,0.937282
1.968732,0.921863,0.000000,0.921863
2.010619,0.904827,0.000000,0.904827
2.052507,0.886203,0.000000,0.886203
2.094395,0.866025,0.000000,0.866025
2.136283,0.844328,0.000000,0.844328
2.178171,0.821149,0.000000,0.821149
2.220059,0.796530,0.000000,0.796530
2.261947,0.770513,0.000000,0.770513
2.303835,0.743145,0.000000,0.743145
2.345723,0.714473,0.000000,0.714473
2.387610,0.684547,0.000000,0.684547
2.429498,0.653421,0.000000,0.653421
2.471386,0.621148,0.000000,0.621148
2.513274,0.587785,0.000000,0.587785
2.555162,0.553391,0.000000,0.553391
2.597050,0.518027,0.000000,0.518027
2.638938,0.481754,0.000000,0.481754
2.680826,0.444635,0.000000,0.444635
2.722714,0.406737,0.000000,0.406737
2.764602,0.368124,0.000000,0.368124
2.806489,0.328867,0.000000,0.328867
2.848377,0.289032,0.000000,0.289032
2.890265,0.248690,0.000000,0.248690
2.932153,0.207912,0.000000,0.207912
2.974041,0.166769,0.000000,0.166769
3.015929,0.125333,0.000000,0.125333
3.057817,0.083678,0.000000,0.083678
3.099705,0.041876,0.000000,0.041876
3.141593,-0.000000,0.000000,-0.000000
3.183481,-0.041876,0.000000,-0.041876
3.225368,-0.083678,0.000000,-0.083678
3.267256,-0.125333,0.000000,-0.125333
3.309144,-0.166769,0.000000,-0.166769
3.351032,-0.207912,0.000000,-0.207912
3.392920,-0.248690,0.000000,-0.248690
3.434808,-0.289032,0.000000,-0.289032
3.476696,-0.328867,0.000000,-0.328867
3.518584,-0.368125,0.000000,-0.368125
3.560472,-0.406737,0.000000,-0.406737
3.602360,-0.444635,0.000000,-0.444635
3.644248,-0.481754,0.000000,-0.481754
3.686136,-0.518027,0.000000,-0.518027
3.728023,-0.553392,0.000000,-0.553392
3.769911,-0.587785,0.000000,-0.587785
3.811799,-0.621148,0.000000,-0.621148
3.853687,-0.653421,0.000000,-0.653421
3.895575,-0.684547,0.000000,-0.684547
3.937463,-0.714473,0.000000,-0.714473
3.979351,-0.743145,0.000000,-0.743145
4.021239,-0.770513,0.000000,-0.770513
4.063127,-0.796530,0.000000,-0.796530
4.105015,-0.821149,0.000000,-0.821149
4.146902,-0.844328,0.000000,-0.844328
4.188790,-0.866025,0.000000,-0.866025
4.230678,-0.886204,0.000000,-0.886204
4.272566,-0.904827,0.000000,-0.904827
4.314454,-0.921863,0.000000,-0.921863
4.356342,-0.937282,0.000000,-0.937282
4.398230,-0.951057,0.000000,-0.951057
4.440117,-0.963162,0.000000,-0.963162
4.482006,-0.973579,0.000000,-0.973579
4.523894,-0.982287,0.000000,-0.982287
4.565781,-0.989272,0.000000,-0.989272
4.607669,-0.994522,0.000000,-0.994522
4.649557,-0.998027,0.000000,-0.998027
4.691445,-0.999781,0.000000,-0.999781
4.733333,-0.999781,0.000000,-0.999781
4.775221,-0.998027,0.000000,-0.998027
4.817109,-0.994522,0.000000,-0.994522
4.858996,-0.989272,0.000000,-0.989272
4.900885,-0.982287,0.000000,-0.982287
4.942772,-0.973579,0.000000,-0.973579
4.984661,-0.963162,0.000000,-0.963162
5.026548,-0.951056,0.000000,-0.951056
5.068436,-0.937282,0.000000,-0.937282
5.110324,-0.921863,0.000000,-0.921863
5.152212,-0.904827,0.000000,-0.904827
5.194100,-0.886204,0.000000,-0.886204
5.235988,-0.866025,0.000000,-0.866025
5.277876,-0.844328,0.000000,-0.844328
5.319764,-0.821149,0.000000,-0.821149
5.361651,-0.796530,0.000000,-0.796530
5.403540,-0.770513,0.000000,-0.770513
5.445427,-0.743145,0.000000,-0.743145
5.487315,-0.714473,0.000000,-0.714473
5.529203,-0.684547,0.000000,-0.684547
5.571091,-0.653420,0.000000,-0.653420
5.612979,-0.621148,0.000000,-0.621148
5.654867,-0.587785,0.000000,-0.587785
5.696755,-0.553391,0.000000,-0.553391
5.738643,-0.518027,0.000000,-0.518027
5.780530,-0.481754,0.000000,-0.481754
5.822419,-0.444635,0.000000,-0.444635
5.864306,-0.406736,0.000000,-0.406736
5.906194,-0.368125,0.000000,-0.368125
5.948082,-0.328866,0.000000,-0.328866
5.989970,-0.289032,0.000000,-0.289032
6.031858,-0.248690,0.000000,-0.248690
6.073746,-0.207912,0.000000,-0.207912
6.115634,-0.166768,0.000000,-0.166768
6.157522,-0.125333,0.000000,-0.125333
6.199409,-0.083678,0.000000,-0.083678
